historical_job_hash,historical_verb,historical_raw_score,current_opportunity_id,current_canonical_id,current_version_id,current_document_id,match_method,confidence,disposition
"j-00409c5f3109","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-008f74870e2a","PURSUE","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-00aaee593e18","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-00b1a351d2d0","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-00bb63c88638","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-00cd2feb62eb","PURSUE","66","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-00e074bc70f5","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-010995725905","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-01360b4c63f5","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-014ed3a0898b","PASS","46","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0171e38fb344","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0194ad7ab00c","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-01e0bd93d72c","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-021d25f9e24f","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0244b3725314","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-027050986d45","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-02fd4717e968","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0356c8ae31da","PURSUE","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-036d5f614b58","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0377407df31a","CONSIDER","74","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0379479f0b86","PURSUE","76","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-038063687cec","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-03b75f450eb3","CONSIDER","80","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-03ba65eaf7f2","CONSIDER","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-03bbdb643124","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-03c8403b9a82","PASS","35","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-03d382873c95","PASS","48","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-03e3424cebd1","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-04065b3285d4","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-046212c61917","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-04acb1b1be94","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-051b6244a0ba","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-05ac57cbc9f5","PASS","46","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-065119d26888","CONSIDER","61","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-066180afd525","PURSUE","77","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-067a81344442","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-068d61228657","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-06ad3808001f","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-06c0c275e3cf","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0752c88e127f","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-07859a3ef1f3","PASS","47","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-07980a705493","PURSUE","76","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-07c4fd9c7282","PASS","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-08079af407af","PURSUE","75","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-080dc0bca732","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0826676339c6","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-084e7f956a38","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-08d083736eda","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-093db31b2ee9","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-095382ebd1ee","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-099437e80b44","PURSUE","78","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-09d0fd6f3242","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-09d8be1576fe","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0a07327ea477","PASS","53","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0a15815c8907","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0a2fecd94b29","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0a5b3c5f63e7","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0aa2163a3bb0","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0ad1c5574494","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0af53f765225","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0b61850a1a2b","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0b62965ffb9f","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0b6614794439","PASS","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0b7b1681d757","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0bbaddc1f331","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0bbbebfd8058","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0beb0272842e","PASS","43","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0bed232c1434","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0c07cb428299","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0c8756ca6778","PASS","50","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0ccfad06138e","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0d4018de78e8","PURSUE","67","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0d52153b4cb4","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0d6122cf43eb","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0d6a4e458806","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0dd6e8199638","PURSUE","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0de01c79d613","PASS","43","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0df09d121a67","PASS","47","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0dfb4d0a2959","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0ef1e62d1865","PURSUE","76","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0f125978bd6f","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0f6fb5c20f2d","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0f899e62275a","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0f992fe5707c","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0f9b3cdb0a23","PASS","51","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0fb7629fdd59","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0fda95b64b1c","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-0fe3b5929440","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-10258fd79ffa","CONSIDER","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1055bc5b24dd","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-108e242abc52","PASS","37","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-10a73e10f00a","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-10ca58fec564","PASS","39","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-110fb04dd02a","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-119e07444ebe","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-11a9e886df71","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-11bc820332fc","PURSUE","71","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-11ca5cdc194e","PURSUE","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-11ffc9e55c60","PURSUE","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1209e95f7d32","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-121cd55650d0","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-122635045f26","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-12574257480a","CONSIDER","61","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-12adae9ea552","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-12d115eab524","CONSIDER","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1307cfde1a55","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-13ab7961d8be","CONSIDER","55","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-13dea63e0ab7","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1412baa613c4","CONSIDER","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-144621ad5564","PASS","35","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-14d1616a2464","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-14d7d759feea","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-158c61cfb3f2","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-15b74f4b4e8e","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-15f9db6b178e","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1613432c94d8","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-16199fe29def","CONSIDER","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-16500691c726","PASS","52","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-165d061d03b1","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1680a54f593a","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-168af18173fd","PURSUE","72","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-168fa00a8aee","PASS","39","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-172ffd0b6c5d","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-17392035863f","PASS","43","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1745055b7955","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-17a5d75f6517","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-17ac3af70d1b","CONSIDER","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-17bb46858d47","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-17cf4bf12862","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-186de17d67d0","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-18721f5e62d9","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-18998397c035","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-18af3680d618","PASS","46","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-18edb3e0d69b","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-191c7514c359","CONSIDER","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1983733b7db9","PURSUE","71","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1a0e3f0f3ecb","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1a1db3c70c6c","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1a253f21f2d5","PASS","43","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1a3020f0f8d1","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1a563a11e155","PURSUE","75","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1a8eeb2038a2","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1ad10d16aa59","CONSIDER","61","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1b45b2c39e9b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1b4e5f95ca56","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1b5ac503e396","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1b75317c3a4a","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1b960389a135","CONSIDER","56","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1ba2f5df02d8","PASS","52","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1ba60adaafa9","PASS","47","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1bae1941b46c","CONSIDER","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1c2bd6dd5280","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1c3f3495994a","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1c85a2a9f57c","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1ce69cba4192","PURSUE","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1cef3011fa4d","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1cf9bca82d84","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1d2d54b44daf","CONSIDER","73","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1d305304a086","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1d84f75798e3","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1da49dceea53","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1dd616f3e070","CONSIDER","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1de0fef6380c","CONSIDER","55","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1dea62c72516","PASS","44","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1df4d09bdd69","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1e0e3f742752","PASS","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1e2302480d71","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1e80c139a769","CONSIDER","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1ee5ac616e1e","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1f464b0294ab","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1f735501af51","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-1f7d62f644f5","PURSUE","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-2016c3f385e0","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-202b2c45252a","CONSIDER","55","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-20437139a34e","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-2068e6a4ac7c","PASS","43","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-207aadf1d884","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-207e7650b632","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-20dda3c8afc4","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-20f419abc487","PURSUE","66","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-210dbe4f4df8","PASS","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-211589d13d07","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-2117f7e9fb2d","PASS","52","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-21299ce22e3f","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-214010a80ec2","PASS","53","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-21502d6c228f","PASS","53","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-217575cc3c12","PASS","37","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-218f16afb40e","PURSUE","71","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-21a15c32d6c5","PURSUE","84","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-220e4e1e7d18","CONSIDER","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-22189c8971c4","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-223668ca7e62","PASS","44","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-2287435f9a6a","PASS","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-22a232ad06d4","PURSUE","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-22b86a7804ae","CONSIDER","56","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-22f81da10eed","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-2327c3cc6103","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-232a5607069e","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-234cb111df5a","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-235eb9e9922e","PURSUE","66","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-23775442ba3b","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-237ee8ea2200","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-23b2c84bd934","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-23cbfae5e7f2","PURSUE","67","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-2408dcb490c0","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-242bd19a6974","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-244591619fa9","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-24874986ddf2","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-24d9765b6903","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-24ee436d56c5","PASS","41","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-256e965e8ca0","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-25b2012d8f93","PASS","55","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-25df2e7663f0","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-25e79185d8ff","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-26092c721863","CONSIDER","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-2626a49bc59d","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
